2025.08.10 14:36:52 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:53 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:53 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:53 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:53 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:53 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:53 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:53 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:53 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:54 WARN  no build target for: /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java
